id_producto;ean;nombre;categoria;marca;precio_empaque;precio_por_kilo;calorias_100g;proteinas_100g;fibra_100g;grasa_saturada_100g;azucar_100g;sal_100g;nutri_score;procesado
14161.0;8480000141613;Mini galletas cookies Hacendado;Con chocolate y rellenas;Hacendado;1.4;8.75;486.0;5.4;3.0;6.5;31.0;0.9825;e;4
9491.0;8480000094919;Muesli Hacendado con frutas;Cereales integrales y muesli;Hacendado;2.4;2.4;364.444444444444;9.1;10.0;3.9;15.0;0.08;c;3
16041.0;8402001014413;Tomate entero pelado Hacendado;Tomate;Hacendado;1.35;1.69;22.0;1.0;;0.0;3.4;0.7;a;{}
10051.0;8402001000829;Batido de vainilla Hacendado;Batidos;Hacendado;1.55;1.29;51.0;1.9;;0.3;9.6;0.13;d;{}
16618.0;8480000166180;Champiñones laminados Hacendado;Conservas verdura;Hacendado;1.0;2.82;21.0;1.55555555555556;0.0;0.0;0.166666666666667;0.0;a;3
52634.0;8402001014369;Bebida de avena con chocolate sin azúcares añadidos Hacendado;Bebidas vegetales;Hacendado;1.25;1.25;44.0;1.2;1.0;0.3;2.4;0.15;d;4
65055.0;8402001043970;Golosinas Rega Relli Hacendado rellena con zumo de fruta;Golosinas;Hacendado;1.0;6.67;331.0;0.0;;1.1;46.0;0.0005;unknown;{}
22311.0;8480000223111;Natillas sabor vainilla +Proteínas Hacendado 12 g proteínas;Natillas;Hacendado;1.75;3.65;76.6666666666667;10.0;;1.0;3.6;0.1;a;4
63140.0;8480000631404;Merluza empanada pan fino Hacendado ultracongelada;Pescado rebozado;Hacendado;3.9;7.65;168.0;10.3;;2.5;0.5;0.72;c;4
33141.0;8480000331410;Cebollitas Hacendado;Pepinillos y otros encurtidos;Hacendado;1.65;4.71;32.0;0.6;1.6;0.1;5.7;1.45;c;4
51203.0;8480000512031;Queso untar suave de vaca Hacendado;Queso untable;Hacendado;1.4;4.67;244.0;4.2;;16.0;2.5;1.0;d;4
69853.0;8480000698537;Media calabaza cacahuete;Otras verduras y hortalizas;;2.22;3.0;;;;;;;;
46978.0;8480000469786;Gel-champú bebé para pieles atópicas Deliplus;Champú y jabón;Deliplus;3.7;6.17;;;;;;;;
83995.0;8480000839954;Bizcocho de yogur Hacendado;Bollería dulce;Hacendado;3.5;4.38;394.0;6.3;1.1;2.9;25.0;1.4;e;4
16275.0;8437028997005;Gelatina neutra en láminas Foodsy;Levadura y preparado repostería;Foodsy;1.1;55.0;356.0;89.0;0.0;;;0.9825;unknown;{}
9847.0;8402001024511;Café en cápsula Colombia Hacendado;Cápsulas compatibles Nespresso;Hacendado;3.8;0.19;1.0;;;;;;unknown;{}
63451.0;8480000634511;Masa fresca hojaldre Hacendado;Masas;Hacendado;2.4;4.62;395.0;7.1;0.0;10.5;1.4;0.0;d;3
51167.0;8480000511676;Mousse de queso de vaca con ajo y finas hierbas Hacendado;Queso untable;Hacendado;1.65;11.0;208.0;3.8;;14.0;3.9;1.5;e;4
64246.0;8480000642462;Mini helado cucurucho sabor nata Hacendado;Cucuruchos;Hacendado;3.3;7.43;352.0;4.7;2.1;11.1;25.4;0.07;e;4
53059.0;8480000530592;Salchichas cocidas bocata Hacendado de pollo y pavo sabor ahumado;Salchichas;Hacendado;2.0;5.0;202.0;13.5;;5.3;0.5;2.0;d;4
13846.0;8480000138460;Bebida de coco y arroz sin azúcares añadidos Hacendado;Bebidas vegetales;Hacendado;1.6;1.6;50.0;0.1;0.1;1.3;6.3;0.08;e;4
79427.0;8402001026027;Toallitas bebé frescas & perfumadas Deliplus;Toallitas;Deliplus;1.05;0.01;;;;;;;;
17539.0;8402001054181;Tarta tropical Hacendado congelada;Tartas;Hacendado;8.6;14.58;;;;;;;;
81661.2;2105300816615;Boquerón limpio sin cabeza;Boquerón;;0.99;4.95;;;;;;;;
52493.0;8402001013492;Barritas de cereales y frutos secos Hacendado;Barritas de cereales;Hacendado;1.65;11.0;472.0;13.0;8.0;3.3;11.0;0.6;c;4
83558.0;8414897100583;Pan 5 semillas;Otros panes;;1.5;3.0;274.0;11.0;5.1;0.7;2.4;0.845;b;4
2169.0;8411396000772;Flautas de bacón y queso;Cerdo;;2.2;7.86;315.0;13.8;;9.1;1.7;1.9;e;4
62320.0;8480000623201;Buey de mar cocido Hacendado congelado;Marisco;Hacendado;11.68;16.33;;;;;;;;
28119.0;5060337501316;Bebida energética Energy Ultra zero Monster;Energético;Monster;1.79;3.58;2.2;0.2;0.0;0.0;0.0;0.04;c;4
35892.0;8402001010873;Muesli Crunchy Hacendado;Cereales integrales y muesli;Hacendado;2.0;4.0;401.0;8.8;23.0;1.4;3.2;0.08;a;4
56084.0;8437005669765;Pollo 97% relleno La Carloteña asado al horno lonchas;Pavo y otros;La Carloteña;2.4;16.0;110.0;18.5;;3.3;1.3;1.5;d;4
16616.0;8480000166166;Champiñón laminado Hacendado;Conservas verdura;Hacendado;1.8;4.0;14.0;2.8;2.4;0.0;0.3;1.0;a;3
83452.0;2105900834521;5 Barras de pan 51% integral;Pan de bocadillo;;1.35;2.16;;;;;;;;
5710.0;8480000057105;Pechuga 92% pavo Hacendado lonchas;Pavo y otros;Hacendado;2.85;14.25;89.0;19.6;;0.4;0.8;1.875;c;4
32045.0;8480000320452;Preparado en polvo flan Hacendado;Levadura y preparado repostería;Hacendado;1.4;7.37;;;;;;;a;4
24341.0;8436048071856;Tiras de potón del Pacífico Hacendado congeladas;Pescado;Hacendado;4.95;12.38;53.0;12.0;;0.1;0.0;0.4;a;{}
20849.0;8480000208491;Postre lácteo cremoso natural azucarado sin lactosa Hacendado;Yogures naturales;Hacendado;1.55;3.1;94.4;4.48;;2.24;11.68;0.12;c;{}
58230.0;8480000582300;Surtido de ibéricos La Hacienda del ibérico;Lomo y otros;La Hacienda del ibérico;6.5;32.5;295.0;36.0;;6.6;0.7;2.4;e;{}
10686.0;8480000105714;Leche desnatada calcio Hacendado;Leche desnatada;Hacendado;6.12;1.02;40.0;3.9;;0.2;5.3;0.13;b;{}
70756.0;8480000707567;Chocolate con leche Fussion Hacendado relleno de galleta caramelizada;Chocolate con leche;Hacendado;1.35;12.27;554.0;5.4;1.4;14.0;41.0;0.2;e;4
10783.0;8402001001970;Leche entera Hacendado;Leche entera;Hacendado;1.71;1.43;63.0;3.1;;2.4;0.0;0.13;b;1
51097.0;8410789140118;Tofu firme Hacendado;Hummus y otros;Hacendado;1.75;4.38;110.0;11.1;0.4;1.2;0.4;0.04;b;3
11507.0;8436565363281;Lomo asado La Carloteña lonchas;Pavo y otros;La Carloteña;2.5;20.0;142.0;26.0;;1.4;0.5;1.2775;c;{}
29174.0;8480000291745;Harina de espelta Hacendado 100% integral;Harina;Hacendado;1.45;1.45;345.0;13.0;3.0;0.01;0.4;0.0;a;1
85786.0;8480000857866;Bizcocho con baño de cacao Hacendado;Pastelitos surtidos;Hacendado;0.39;5.75;;;;;;;;
17542.0;5449000350923;Refresco Fanta naranja;Naranja;Fanta;3.6;0.9;;;;;;;;
39106.0;8480000391063;Bebida de piña Hacendado sin azúcares añadidos;Piña;Hacendado;1.6;1.33;27.0;0.3;0.0;0.0;4.9;0.01;c;4
21715.0;8402001042911;Refresco cola Hacendado Zero azúcar;Cola zero;Hacendado;0.35;1.06;;;;;;;;
14383.0;8402001041198;Café en cápsula sabor Caramel Hacendado;Cápsulas compatibles Nespresso;Hacendado;2.4;0.24;;;;;;;unknown;{}
63657.0;8480000636577;Masa de hojaldre sin gluten Hacendado;Masas;Hacendado;2.8;10.0;346.0;2.5;4.0;9.1;1.0;0.9645675;d;4
11453.0;8480000114532;Infusión Tomillo Hacendado;Infusiones;Hacendado;1.05;43.75;;;;;;;b;1
8840.0;8436569263365;Burger de vaca madurada;Hamburguesas;;2.9;16.11;250.0;17.0;;8.8;0.5;1.1;d;4
17108.0;8480000171085;Tomate frito Hacendado;Tomate frito;Hacendado;0.9;1.61;77.0;1.5;;0.3;6.9;1.0;c;3
69984.0;8425779044451;Espinacas baby lavadas;Lechuga;;1.15;11.5;28.0;3.4000000953674;;0.10000000149012;0.5;0.34000000357628;a;{}
20356.0;8402001034930;Tarta delicia de fresa Hacendado congelada;Tartas;Hacendado;11.5;12.23;263.0;4.3;1.0;7.1;15.0;0.1475;unknown;{}
50371.0;8480000503718;Queso lonchas fundido sándwich mezcla Hacendado;Queso lonchas;Hacendado;1.2;6.0;288.0;17.0;;14.0;1.6;2.655;e;4
51071.0;8480000510716;Queso fresco batido desnatado 0% MG Hacendado;Queso fresco;Hacendado;1.1;2.2;46.0;8.0;0.0;0.1;3.5;0.1;a;3
34024.0;8402001001345;Nuez natural Hacendado pelada;Frutos secos;Hacendado;2.5;12.5;579.0;21.0;7.6;4.5;0.7;0.0;a;{}
65324.0;8410719001557;Caramelos miel sabor limón Pifarré;Caramelos;Pifarré;1.15;9.2;391.0;0.1;;0.0;77.0;0.02;e;4
14239.0;8480000142399;Barquillos rellenos con crema de cacao Hacendado;Con chocolate y rellenas;Hacendado;1.0;5.71;522.0;5.5;0.0;25.1;38.9;0.36;e;4
24260.0;8423316010143;Gambón grande congelado;Marisco;;23.0;11.5;85.0;19.0;;0.2;0.0;0.64;unknown;{}
58154.0;8480000581549;Paleta de cebo ibérica La Hacienda del Ibérico;Jamón serrano;La Hacienda del Ibérico;75.0;18.75;437.0;28.9;;9.9;0.5;3.6;unknown;{}
64146.0;8480000641465;Helado sándwich sabor nata Hacendado;Bombones;Hacendado;2.3;2.88;276.0;4.1;;6.5;23.0;0.4325;d;4
51151.0;8422241807378;Queso en polvo especial pasta mezcla Hacendado;Queso rallado;Hacendado;1.25;8.33;;;;;;;;
8779.0;5449000324122;Refresco Fanta limón zero azúcares añadidos;Limón;;4.24;1.61;;;;;;;;
52407.0;8480000524072;Queso fresco Burgos desnatado 0% MG Hacendado;Queso fresco;Hacendado;2.05;4.1;67.0;12.0;;0.1;3.9;0.91;b;{}
26951.0;8420585151737;Champiñones blancos;Setas y champiñones;;1.5;5.0;;;;;;;;
54053.0;2105600540531;Lomo Hacendado;Lomo y otros;Hacendado;6.13;17.5;;;;;;;;
3832.0;2105400038320;Kiwis verdes;Fruta tropical;;3.37;3.15;;;;;;;;
17265.0;8480000172655;Aliño de aceite con perejil y ajo Hacendado;Otras salsas;Hacendado;1.8;12.0;725.4;0.5;;9.0;0.4;0.5;d;3
10845.0;8402001000928;Bebida láctea desnatada omega 3 Hacendado;Leche desnatada;Hacendado;7.02;1.17;;;;;;;;
12890.0;8402001034503;Preparado en polvo gelatina cereza Hacendado;Levadura y preparado repostería;Hacendado;1.75;9.83;57.6271186440678;1.52542372881356;;0.0;12.7118644067797;0.0;unknown;{}
50148.0;2105600501488;Queso lonchas semicurado mezcla Entrepinares;Queso lonchas;Entrepinares;2.57;12.25;;;;;;;;
35884.0;8436569262924;Hamburguesa de lomo de vacuno;Hamburguesas;;4.0;16.67;240.0;19.0;;8.2;0.5;1.1;d;4
13592.0;8480000135926;Café molido descafeinado Hacendado;Café molido;Hacendado;2.5;10.0;327.0;14.0;52.0;5.5;2.1;0.01;unknown;1
52810.0;8402001015786;Cachopo de vacuno con jamón y queso sin gluten;Empanados y elaborados;;4.43;17.7;;;;;;;;
11470.0;8480000114709;Infusión Laxsen sabor menta Hacendado;Infusiones;Hacendado;1.05;35.0;3.0;0.0;0.0;0.0;0.0;0.0;unknown;{}
10502.0;8410297111150;Leche semidesnatada Asturiana;Leche semidesnatada;Asturiana;1.79;1.19;46.0;3.2;;1.1;4.7;0.1;b;1
11531.0;8402001027765;Vela de cumpleaños 2 Hacendado;Velas;Hacendado;1.25;1.25;;;;;;;;
19897.0;5602711110327;Azúcar blanco Hacendado;Azúcar;Hacendado;0.9;0.9;400.0;0.0;;;100.0;0.0;unknown;2
9210.0;4003994111901;Cereales copos de maíz Corn Flakes Kellogg's;Cereales;Kellogg's;2.5;5.0;378.0;7.0;3.0;0.33333;8.0;1.13333;d;3
6331.0;8402001010927;Spaghetti Hacendado;Spaghetti y tallarines;Hacendado;0.8;1.6;;;;;;;;
10676.0;8480000106766;Leche desnatada +Proteínas & calcio Hacendado;Leche desnatada;Hacendado;8.1;1.35;45.2;6.0;;0.12;4.8;0.13;b;1
32525.0;8480000325259;Azúcar vainillado Hacendado;Decoración;Hacendado;1.3;10.83;394.0;0.0;;0.0;98.6;0.0;e;4
4106.0;8402001021176;Sándwich atún y huevo Hacendado;Sándwich;Hacendado;1.8;9.73;246.0;11.8918918918919;0.0;1.0;4.81081081081081;0.0027027027027027;a;4
14266.0;8436021419675;Lomo de cerdo marinado empanado sin gluten;Empanados y elaborados;;3.2;10.0;;;;;;;;
14639.0;8480000146397;Galletas Choco negro con chocolatina Hacendado;Con chocolate y rellenas;Hacendado;1.35;9.0;496.0;6.4;4.0;15.2;34.4;0.8;e;4
16714.0;8480000167149;Maíz dulce Hacendado;Conservas verdura;Hacendado;1.25;5.56;75.0;2.6;;0.5;4.7;0.4925;b;3
13445.0;8480000134455;Panecillo tostado 100% integral de trigo Hacendado;Pan tostado;Hacendado;1.15;3.83;382.0;13.3;10.3;0.8;4.0;1.8;c;4
22163.0;8402001031830;Café soluble Classic Hacendado;Café soluble;Hacendado;3.9;19.5;;;;;;;unknown;{}
20941.0;8410500017538;Bebida láctea de fresa Danacol 0% azúcares añadidos 0% MG;Colesterol y otros;Danacol;5.9;5.9;43.0;3.2000000476837;;0.10000000149012;4.0999999046326;0.14000000059605;b;{}
26995.0;8480000269959;Migas de bacalao desaladas Hacendado;Salazones;Hacendado;7.64;26.8;;;;;;;;
52560.0;8402001010248;Helado sabor vainilla praliné con nueces pecán Hacendado y sirope de caramelo;Tarrinas;Hacendado;3.5;3.68;232.0;2.9;;;;;unknown;4
63007.0;8480000630070;Nuggets de pavo Hacendado ultracongelados;Empanados y rebozados congelados;Hacendado;3.4;8.5;218.0;12.3;0.7;1.8;0.3;1.23;c;4
81649.6;2105300816493;Salmón media pieza sin aletas y sin escamas;Salmón;;19.93;10.95;;;;;;;;
61371.0;8480000613714;Pimientos del piquillo rellenos de bacalao Hacendado ultracongelados;Verdura;Hacendado;2.1;11.35;93.0;5.3;;0.8;5.0;0.9;c;4
86168.0;8480000861689;Bebida de avena con calcio sin azúcares añadidos Hacendado;Bebidas vegetales;Hacendado;7.2;1.2;52.0;0.5;0.56;2.0;3.6;0.115;unknown;4
2832.0;2105100028324;Alas de pollo adobadas;Pollo;;3.53;5.6;;;;;;;;
64127.0;8480000641274;Granizado de limón Hacendado sin azúcares añadidos;Granizados y helados de hielo;Hacendado;2.85;2.38;35.0;0.1;2.5;;0.2;0.015;unknown;4
11400.0;8480000114006;Infusión Jengibre Hacendado;Infusiones;Hacendado;1.35;33.75;4.0;0.0;0.5;0.0;0.5;0.02;not-applicable;1
3979.0;8436021410078;Burger americana gruesas;Hamburguesas;;3.2;8.89;219.0;15.1;;6.7;1.1;;unknown;{}
27213.0;8410749001107;Agua mineral con gas grande Vichy Catalan;Agua con gas;Vichy Catalan;1.55;1.55;0.0;0.0;0.0;0.0;0.0;0.0975;a;{}
69121.0;8414243090018;Lechugas corazón romana;Lechuga;;1.75;0.88;;;;;;;unknown;{}
69580.0;2105490695809;Brócoli;Otras verduras y hortalizas;;1.25;2.6;;;;;;;;
35840.0;8410127050819;Mayonesa Hellmann's;Mayonesa;Hellmann's;2.95;6.56;554.0;0.8;;9.7;1.4;1.0825;c;4
16043.0;8402001001543;Tomate triturado Hacendado;Tomate;Hacendado;1.0;1.25;21.0;1.0;;0.0;3.5;0.5;c;{}
16252.0;8402001048333;Bacón Hacendado cintas;Bacón;Hacendado;2.2;8.46;293.0;16.6;;9.9;0.5;2.065;unknown;{}
22179.0;8402001009006;Bolsita puré plátano y manzana Hacendado +6 meses;Tarritos de fruta;Hacendado;0.85;7.08;74.0;0.7;0.9;0.1;13.0;0.01;c;{}
65158.0;8435063807655;Grageas de regaliz Hacendado;Golosinas;Hacendado;1.45;9.67;369.0;0.5;;0.3;84.0;0.15;e;{}
22186.0;8480000221865;Papilla plátano, mandarina y pera Hacendado +4 meses;Tarritos de fruta;Hacendado;2.85;5.48;58.0;0.8;1.8;0.1;10.0;0.02;a;1
79576.0;8480000795762;Cepillo limpiabiberón y tetina Deliplus;Biberón;Deliplus;2.5;2.5;;;;;;;;
13634.0;8480000136343;Café en cápsula classic Hacendado;Cápsulas compatibles Dolce gusto;Hacendado;3.35;0.21;114.285714285714;0.8;1.0;0.2;0.6;;unknown;1
68106.0;8480000681065;Flan de vainilla con caramelo Hacendado;Flan;Hacendado;1.1;1.83;95.0;2.4;0.0;1.1;16.5;0.22;c;4
82788.0;8480000827883;Picatostes tostados Hacendado;Picatostes;Hacendado;0.7;7.0;374.0;9.8;4.0;0.3;3.4;1.77;d;4
16807.0;8436551093109;Avena molida Hacendado;Cereales integrales y muesli;Hacendado;1.15;2.3;;;;;;;;
28185.0;8410749001114;Agua mineral con gas pequeña Vichy Catalan;Agua con gas;Vichy Catalan;6.15;3.42;;;;;;;unknown;{}
34838.0;8480000348388;Nuez macadamia Hacendado tostada con sal;Frutos secos;Hacendado;2.9;29.0;758.0;8.6;6.3;13.0;3.5;0.19;c;3
13951.0;8402001036606;Yogur sabores Hacendado 0% MG 0% azúcares añadidos;Yogures desnatados;Hacendado;1.6;1.6;35.0;4.3;;0.0;4.4;0.13;a;4
27971.0;8480000279712;Gaseosa pequeña Hacendado;Gaseosa;Hacendado;0.34;0.68;0.4;0.0;0.0;0.0;0.0;0.02;b;{}
50984.0;8480000509840;Queso viejo de oveja Hacendado;Queso curado;Hacendado;20.79;13.5;;;;;;;;
3852.0;8436008521001;Guacamole Hacendado;Otras salsas;Hacendado;1.8;9.0;;;;;;;;
60710.0;8480000607102;Queso lonchas emmental de vaca Hacendado;Queso lonchas;Hacendado;2.15;10.75;369.0;27.0;;21.0;0.5;0.83;d;3
21784.0;8402001051487;Zumo maracuyá y chía Hacendado;Smoothie;Hacendado;1.65;6.6;54.0;0.6;1.12;;11.2;;unknown;{}
13705.0;2105171137055;Alitas de pollo asadas Hacendado;Carne;Hacendado;4.4;8.8;;;;;;;;
14006.0;8402001009648;Galletas María Integral Hacendado;Galletas integrales y digestive;Hacendado;1.4;1.75;410.0;8.7;11.0;1.0;20.0;1.4;d;4
13947.0;8402001035197;Refresco sin gas cero fusión de frutas Hacendado;Otros refrescos sin gas;Hacendado;1.15;0.77;;;;;;;;
34125.0;8402001025723;Curry Hacendado;Otras especias;Hacendado;1.1;19.3;;;;;;;;
79470.0;8480000794703;Biberón 360 ml tetina silicona tres posiciones Deliplus +1 mes;Biberón;Deliplus;3.8;3.8;;;;;;;;
2871.0;8410783277223;Albóndigas de cerdo;Picadas y otros;;4.55;5.42;239.0;16.0;;7.5;0.5;1.2775;unknown;{}
67753.0;8480000677532;Mermelada de higo Hacendado;Mermelada;Hacendado;1.95;5.74;205.0;0.5;1.5;0.0;48.5;0.0;d;4
34149.0;8480000341495;Jengibre molido Hacendado;Otras especias;Hacendado;1.6;32.65;;;;;;;not-applicable;1
9407.0;7613032377625;Leche de continuación en polvo 2 Nativa Nestlé;Leche en polvo;Nativa;12.95;16.19;494.0;11.4;;2.3;40.5;0.525;not-applicable;4
10933.0;8480000109330;Leche entera fresca Hacendado;Leche entera;Hacendado;1.15;1.15;62.0;3.1;0.0;2.0;4.5;0.13;b;1
2868.0;8421610028680;Preparado de carne picada vacuno;Picadas y otros;;5.5;11.0;182.0;17.0;0.0;5.0;0.8;0.3;c;1
86659.0;8402001002069;Sazonador barbacoa Hacendado para pollo y costillas;Sazonadores;Hacendado;1.3;22.81;299.0;3.0;6.2;0.6;56.3;15.8;not-applicable;{}
82655.0;8710445020878;Pan de fibra y sésamo Hacendado;Crakers y tartaletas;Hacendado;1.13;4.52;400.0;13.0;24.7;1.1;3.0;1.13;a;3
5546.0;8480000055460;Refresco té zero sabor limón Hacendado;Té;Hacendado;1.0;0.67;2.9;0.0;0.0;0.0;0.0;0.09;c;4
21707.0;8402001043079;Bebida energética Zero Full Tropic Energy drink;Energético;Energy drink;1.0;2.0;;;;;;;;
50946.0;2105600509460;Queso semicurado mezcla Hacendado;Queso semicurado;Hacendado;14.49;9.41;;;;;;;;
21726.0;8402001042973;Refresco cola Hacendado;Cola clásica;Hacendado;0.8;0.4;;;;;;;;
3132.0;2105412031326;Plátano macho;Plátano y uva;;0.75;2.9;;;;;;;;
87208.0;8402001049217;Medio salmón;Salmón;;17.85;21.0;;;;;;;;
68029.0;8410100059839;Petit Nesquik Nestlé;Yogures y postres infantiles;Nestlé;1.85;5.14;160.0;4.2;0.5;4.0;17.8;0.54;d;4
10722.0;8480000104731;Leche semidesnatada sin lactosa Hacendado;Leche semidesnatada;Hacendado;0.94;0.94;44.0;3.0;;1.0;4.6;0.13;b;1
69990.0;8412276727222;Tomates cherry;Tomate;;2.2;4.4;;;;;;;unknown;{}
87789.0;8402001029554;Salpicón de marisco Hacendado;Marisco;Hacendado;4.88;12.2;;;;;;;;
82920.0;8410637114230;Tortas de aceite Inés Rosales sin azúcar;Bollería envasada;Inés Rosales;2.7;18.0;;;;;;;;
6043.0;8421610060437;Longaniza fresca sin tripa;Embutido;;3.15;5.63;212.0;13.0;;6.0;0.5;1.8;unknown;4
67659.0;8402001013577;Café cortado en cápsula Hacendado;Cápsulas compatibles Dolce gusto;Hacendado;3.35;0.21;475.0;25.0;15.0;12.5;20.0;;unknown;{}
10275.0;8480000102751;Nata para montar Hacendado;Nata;Hacendado;2.25;3.75;335.0;2.0;;24.0;3.1;0.0975;d;4
15099.0;8402001041518;Té Matcha en polvo Hacendado;Té;Hacendado;2.9;193.33;297.0;31.2;44.0;0.9;2.0;0.0;a;{}
81241.5;2105365812416;Lubina a filetes sin cabeza y sin espina;Lubina;;4.62;10.5;;;;;;;;
69720.0;8414516001086;Escarola rizada cortada y lavada;Lechuga;;1.25;8.33;;;;;;;unknown;{}
18602.0;8480000186027;Mejillones en escabeche Hacendado medianos;Mejillones;Hacendado;2.8;25.23;196.0;14.0;;2.2;;0.00275;unknown;4
5464.0;8402001034695;Semillas de chía Hacendado;Frutos secos;Hacendado;1.45;9.67;464.0;22.0;30.0;4.0;0.4;0.01;a;1
52051.0;8411769004185;Magro de cerdo cocido Coren;Jamón cocido;Coren;2.69;11.21;153.6;16.6;;3.7;0.5;2.1;d;4
63551.0;8480000635518;Pizza serrana Hacendado;Pizzas refrigeradas;Hacendado;2.9;7.25;261.0;15.5;;4.9;2.4;1.8;d;4
3395.0;2105100033953;Filetes lomo de cerdo familiar;Cerdo;;5.67;6.3;;;;;;;;
14960.0;8402001040993;Pasta fresca girasoles rellena de carrillera y puré de patata Hacendado;Pasta rellena;Hacendado;2.6;10.4;236.0;9.1;2.8;2.8;1.6;1.5;d;4
51197.0;8480000511973;Queso feta mezcla Hacendado en dados;Queso fresco;Hacendado;2.4;6.49;276.666666666667;16.0;0.0;16.4;0.0;2.2;e;3
11187.0;8480000111876;Cereales solubles con achicoria Hacendado;Otros;Hacendado;2.15;14.33;357.0;4.9;9.2;0.0;16.0;0.16;unknown;1
24230.0;6944955502742;Gamba pelada cruda tamaño grande Hacendado ultracongelada;Marisco;Hacendado;6.15;17.08;73.0;14.7;;0.2;1.0;1.0;a;{}
52896.0;8402001017162;Macedonia mix de frutas en almíbar Hacendado;Conservas fruta;Hacendado;2.1;5.0;69.0;0.4;0.4;0.0;14.0;0.01;b;3
69971.0;5600084699715;Tomates;Tomate;;4.2;2.1;;;;;;;;
6253.0;8480000062536;Fideuá Hacendado;Fideos;Hacendado;0.8;1.6;366.0;12.0;4.0;0.3;3.5;0.04;a;1
23405.0;8402001037344;Café con leche en cápsula descafeinado Hacendado;Cápsulas compatibles Dolce gusto;Hacendado;3.35;0.21;;;;;;;;
60095.0;8480000600950;Pincho tortilla de patata con calabacín Listo para Comer;Platos calientes;Listo para Comer;2.1;9.72;;;;;;;unknown;{}
34605.0;8480000346056;Arándanos deshidratados Hacendado;Fruta desecada;Hacendado;2.1;10.5;342.0;0.9;6.6;0.3;67.8;0.0;d;3
10320.0;8480000103208;Nata ligera para cocinar sin lactosa Hacendado;Nata;Hacendado;2.4;4.0;163.0;2.0;;10.0;3.0;0.1;d;4
52667.0;8402001014307;Nuez troceada pelada Hacendado;Frutos secos;Hacendado;1.8;12.0;709.0;18.0;5.9;5.9;2.0;0.0;c;1
84754.0;2105900847545;Muffin chocolate 3%;Bollería dulce;;1.45;12.08;;;;;;;;
34821.0;8480000348210;Maíz frito crujiente y tierno Hacendado;Frutos secos;Hacendado;1.0;5.88;522.0;6.4;5.5;3.0;1.0;2.4;c;4
15604.0;8402001019395;Gazpacho tradicional Hacendado;Gazpacho y salmorejo;Hacendado;1.6;1.6;40.0;0.9;1.1;0.4;3.3;0.7875;a;3
9965.0;8402001026447;Bizcocho con azúcar moreno y nueces;Bollería dulce;;3.35;8.38;436.0;9.5;0.9;4.8;29.0;1.14;e;{}
61248.0;8480000612489;Coles de Bruselas Hacendado ultracongeladas;Verdura;Hacendado;1.7;3.78;42.0;3.2;;0.1;2.7;0.03;a;{}
52967.0;8720608036677;Té negro PG tips;Té;PG tips;2.6;22.41;4.0;0.5;0.0;0.1;0.5;0.01;unknown;{}
29046.0;8480000290465;Refresco de limón Hacendado zero azúcar fresh gas;Limón;Hacendado;0.37;1.12;2.2;0.0;;0.0;0.0;0.03;c;4
61093.0;8480000610935;Arándanos enteros Hacendado ultracongelados;Fruta;Hacendado;2.15;7.17;52.0;0.7;2.4;0.0;10.0;0.0;a;1
15647.0;8480000156471;Bebida de almendras con calcio Hacendado;Bebidas vegetales;Hacendado;6.6;1.1;40.0;0.7;0.5;0.5;4.5;0.08;c;4
22455.0;8480000224552;Fideos orientales sabor picante Hacendado;Fideos orientales;Hacendado;0.8;12.31;93.0;1.8;0.6;0.5;0.9;0.97;unknown;4
79433.0;8402001026003;Toallitas bebé pieles con tendencia atópica Deliplus;Toallitas;Deliplus;1.8;0.03;;;;;;;;
62049.0;8436542057042;Porciones de bacalao sin piel MareDeus ultracongeladas;Pescado;MareDeus;8.0;20.0;;;;;;;;
13577.0;8402001010880;Fideo cabello de ángel Hacendado;Fideos;Hacendado;0.8;1.6;;;;;;;unknown;{}
87607.0;8480000876072;Tarta red velvet Hacendado congelada;Tartas;Hacendado;10.0;14.29;399.0;5.3;;8.4;26.0;0.6;unknown;4
10732.0;8480000107329;Leche semidesnatada sin lactosa Hacendado;Leche semidesnatada;Hacendado;1.9;1.58;44.0;3.0;;1.0;4.6;0.13;b;1
5599.0;8480000055996;Perejil Hacendado;Hierbas;Hacendado;0.95;52.78;;;;;;;a;1
63400.0;8427260048252;Croquetas de jamón Hacendado ultracongeladas;Carne rebozada;Hacendado;1.4;2.8;205.0;7.4;;2.0;5.7;1.4;c;{}
5398.0;8480000053985;Patatas fritas 0% sal añadida Hacendado;Patatas fritas;Hacendado;1.5;11.54;544.0;7.1;4.8;4.5;0.5;0.011;c;3
28181.0;5449000028921;Refresco Coca-Cola;Cola clásica;Coca-Cola;1.39;1.11;42.0;0.0;;0.0;10.6;0.0;e;4
80859.0;8480000808592;Tortillas de trigo Hacendado;Pan de hamburguesa y wrap;Hacendado;1.15;3.19;294.444444444444;8.4;4.2;2.0;1.7;1.6;c;4
11971.0;8402001028991;Sazonador ajo y limón Hacendado para carne y pescado;Sazonadores;Hacendado;1.05;35.0;;;;;;;;
27972.0;8480000279729;Gaseosa pequeña Hacendado;Gaseosa;Hacendado;2.04;0.68;0.4;0.0;;0.0;0.0;0.02;c;4
16441.0;8411402285360;Caramelos masticables con palo Lolipop Fiesta sabor fresa;Caramelos;Fiesta;1.0;20.83;413.0;0.5;;3.7;53.8;0.0;unknown;{}
